node_index,node_label,n_voxel,node_source
225,17Networks_LH_DefaultB_PFCv_3,2532,Schaefer500
226,17Networks_LH_DefaultB_PFCv_4,1925,Schaefer500
227,17Networks_LH_DefaultB_PFCv_5,1541,Schaefer500
228,17Networks_LH_DefaultB_PFCv_6,1993,Schaefer500
229,17Networks_LH_DefaultB_PFCv_7,2518,Schaefer500
230,17Networks_LH_DefaultB_PFCv_8,4039,Schaefer500
231,17Networks_LH_DefaultC_IPL_1,2994,Schaefer500
232,17Networks_LH_DefaultC_Rsp_1,587,Schaefer500
233,17Networks_LH_DefaultC_Rsp_2,1164,Schaefer500
234,17Networks_LH_DefaultC_Rsp_3,1314,Schaefer500
235,17Networks_LH_DefaultC_Rsp_4,1319,Schaefer500
236,17Networks_LH_DefaultC_PHC_1,1625,Schaefer500
237,17Networks_LH_DefaultC_PHC_2,698,Schaefer500
238,17Networks_LH_DefaultC_PHC_3,2499,Schaefer500
239,17Networks_LH_DefaultC_PHC_4,777,Schaefer500
240,17Networks_LH_DefaultC_PHC_5,639,Schaefer500
241,17Networks_LH_TempPar_1,2089,Schaefer500
242,17Networks_LH_TempPar_2,1639,Schaefer500
243,17Networks_LH_TempPar_3,2387,Schaefer500
244,17Networks_LH_TempPar_4,1895,Schaefer500
245,17Networks_LH_TempPar_5,1346,Schaefer500
246,17Networks_LH_TempPar_6,1913,Schaefer500
247,17Networks_LH_TempPar_7,1517,Schaefer500
248,17Networks_LH_TempPar_8,1500,Schaefer500
249,17Networks_LH_TempPar_9,1048,Schaefer500
250,17Networks_LH_TempPar_10,1604,Schaefer500
251,17Networks_RH_VisCent_Striate_1,3209,Schaefer500
252,17Networks_RH_VisCent_ExStr_1,4172,Schaefer500
253,17Networks_RH_VisCent_ExStr_2,3145,Schaefer500
254,17Networks_RH_VisCent_ExStr_3,3489,Schaefer500
255,17Networks_RH_VisCent_ExStr_4,3965,Schaefer500
256,17Networks_RH_VisCent_ExStr_5,2080,Schaefer500
257,17Networks_RH_VisCent_ExStr_6,2146,Schaefer500
258,17Networks_RH_VisCent_ExStr_7,2077,Schaefer500
259,17Networks_RH_VisCent_ExStr_8,2853,Schaefer500
260,17Networks_RH_VisCent_ExStr_9,3203,Schaefer500
261,17Networks_RH_VisCent_ExStr_10,1828,Schaefer500
262,17Networks_RH_VisCent_ExStr_11,3081,Schaefer500
263,17Networks_RH_VisCent_ExStr_12,1983,Schaefer500
264,17Networks_RH_VisCent_ExStr_13,4160,Schaefer500
265,17Networks_RH_VisCent_ExStr_14,3909,Schaefer500
266,17Networks_RH_VisCent_ExStr_15,2132,Schaefer500
267,17Networks_RH_VisCent_ExStr_16,4513,Schaefer500
268,17Networks_RH_VisPeri_StriCal_1,734,Schaefer500
269,17Networks_RH_VisPeri_StriCal_2,2593,Schaefer500
270,17Networks_RH_VisPeri_StriCal_3,2238,Schaefer500
271,17Networks_RH_VisPeri_StriCal_4,3029,Schaefer500
272,17Networks_RH_VisPeri_ExStrInf_1,1054,Schaefer500
273,17Networks_RH_VisPeri_ExStrInf_2,2454,Schaefer500
274,17Networks_RH_VisPeri_ExStrInf_3,2361,Schaefer500
275,17Networks_RH_VisPeri_ExStrInf_4,930,Schaefer500
276,17Networks_RH_VisPeri_ExStrInf_5,1557,Schaefer500
277,17Networks_RH_VisPeri_ExStrSup_1,3067,Schaefer500
278,17Networks_RH_VisPeri_ExStrSup_2,3078,Schaefer500
279,17Networks_RH_VisPeri_ExStrSup_3,3080,Schaefer500
280,17Networks_RH_SomMotA_1,994,Schaefer500
281,17Networks_RH_SomMotA_2,1408,Schaefer500
282,17Networks_RH_SomMotA_3,1329,Schaefer500
283,17Networks_RH_SomMotA_4,1383,Schaefer500
284,17Networks_RH_SomMotA_5,2079,Schaefer500
285,17Networks_RH_SomMotA_6,2042,Schaefer500
286,17Networks_RH_SomMotA_7,844,Schaefer500
287,17Networks_RH_SomMotA_8,1513,Schaefer500
288,17Networks_RH_SomMotA_9,1398,Schaefer500
289,17Networks_RH_SomMotA_10,3012,Schaefer500
290,17Networks_RH_SomMotA_11,1307,Schaefer500
291,17Networks_RH_SomMotA_12,1000,Schaefer500
292,17Networks_RH_SomMotA_13,1723,Schaefer500
293,17Networks_RH_SomMotA_14,549,Schaefer500
294,17Networks_RH_SomMotA_15,2762,Schaefer500
295,17Networks_RH_SomMotA_16,1089,Schaefer500
296,17Networks_RH_SomMotA_17,849,Schaefer500
297,17Networks_RH_SomMotA_18,1753,Schaefer500
298,17Networks_RH_SomMotA_19,687,Schaefer500
299,17Networks_RH_SomMotA_20,1133,Schaefer500
300,17Networks_RH_SomMotA_21,1544,Schaefer500
301,17Networks_RH_SomMotA_22,1270,Schaefer500
302,17Networks_RH_SomMotA_23,823,Schaefer500
303,17Networks_RH_SomMotA_24,1064,Schaefer500
