node_index,node_label,n_voxel,node_source
90,17Networks_RH_DefaultA_PFCd_1,387,Schaefer100
91,17Networks_RH_DefaultA_pCunPCC_1,260,Schaefer100
92,17Networks_RH_DefaultA_PFCm_1,552,Schaefer100
93,17Networks_RH_DefaultB_PFCd_1,710,Schaefer100
94,17Networks_RH_DefaultB_PFCv_1,257,Schaefer100
95,17Networks_RH_DefaultB_PFCv_2,337,Schaefer100
96,17Networks_RH_DefaultC_Rsp_1,151,Schaefer100
97,17Networks_RH_DefaultC_PHC_1,392,Schaefer100
98,17Networks_RH_TempPar_1,348,Schaefer100
99,17Networks_RH_TempPar_2,389,Schaefer100
100,17Networks_RH_TempPar_3,264,Schaefer100
