node_index,node_label,n_voxel,node_source
307,17Networks_RH_VisCent_ExStr_4,100,Schaefer600
308,17Networks_RH_VisCent_ExStr_5,84,Schaefer600
309,17Networks_RH_VisCent_ExStr_6,76,Schaefer600
310,17Networks_RH_VisCent_ExStr_7,40,Schaefer600
311,17Networks_RH_VisCent_ExStr_8,48,Schaefer600
312,17Networks_RH_VisCent_ExStr_9,125,Schaefer600
313,17Networks_RH_VisCent_ExStr_10,49,Schaefer600
314,17Networks_RH_VisCent_ExStr_11,44,Schaefer600
315,17Networks_RH_VisCent_ExStr_12,104,Schaefer600
316,17Networks_RH_VisCent_ExStr_13,49,Schaefer600
317,17Networks_RH_VisCent_ExStr_14,162,Schaefer600
318,17Networks_RH_VisCent_ExStr_15,114,Schaefer600
319,17Networks_RH_VisCent_ExStr_16,85,Schaefer600
320,17Networks_RH_VisCent_ExStr_17,114,Schaefer600
321,17Networks_RH_VisCent_ExStr_18,48,Schaefer600
322,17Networks_RH_VisPeri_StriCal_1,55,Schaefer600
323,17Networks_RH_VisPeri_StriCal_2,36,Schaefer600
324,17Networks_RH_VisPeri_StriCal_3,159,Schaefer600
325,17Networks_RH_VisPeri_StriCal_4,84,Schaefer600
326,17Networks_RH_VisPeri_ExStrInf_1,77,Schaefer600
327,17Networks_RH_VisPeri_ExStrInf_2,72,Schaefer600
328,17Networks_RH_VisPeri_ExStrInf_3,92,Schaefer600
329,17Networks_RH_VisPeri_ExStrInf_4,42,Schaefer600
330,17Networks_RH_VisPeri_ExStrInf_5,46,Schaefer600
331,17Networks_RH_VisPeri_ExStrSup_1,31,Schaefer600
332,17Networks_RH_VisPeri_ExStrSup_2,91,Schaefer600
333,17Networks_RH_VisPeri_ExStrSup_3,80,Schaefer600
334,17Networks_RH_VisPeri_ExStrSup_4,51,Schaefer600
335,17Networks_RH_VisPeri_ExStrSup_5,65,Schaefer600
336,17Networks_RH_VisPeri_ExStrSup_6,71,Schaefer600
337,17Networks_RH_SomMotA_1,27,Schaefer600
338,17Networks_RH_SomMotA_2,44,Schaefer600
339,17Networks_RH_SomMotA_3,54,Schaefer600
340,17Networks_RH_SomMotA_4,68,Schaefer600
341,17Networks_RH_SomMotA_5,78,Schaefer600
342,17Networks_RH_SomMotA_6,57,Schaefer600
343,17Networks_RH_SomMotA_7,48,Schaefer600
344,17Networks_RH_SomMotA_8,61,Schaefer600
345,17Networks_RH_SomMotA_9,63,Schaefer600
346,17Networks_RH_SomMotA_10,62,Schaefer600
347,17Networks_RH_SomMotA_11,56,Schaefer600
348,17Networks_RH_SomMotA_12,54,Schaefer600
349,17Networks_RH_SomMotA_13,38,Schaefer600
350,17Networks_RH_SomMotA_14,68,Schaefer600
351,17Networks_RH_SomMotA_15,60,Schaefer600
352,17Networks_RH_SomMotA_16,31,Schaefer600
353,17Networks_RH_SomMotA_17,55,Schaefer600
354,17Networks_RH_SomMotA_18,35,Schaefer600
355,17Networks_RH_SomMotA_19,16,Schaefer600
356,17Networks_RH_SomMotA_20,31,Schaefer600
357,17Networks_RH_SomMotA_21,63,Schaefer600
358,17Networks_RH_SomMotA_22,75,Schaefer600
359,17Networks_RH_SomMotA_23,27,Schaefer600
360,17Networks_RH_SomMotA_24,33,Schaefer600
361,17Networks_RH_SomMotA_25,38,Schaefer600
362,17Networks_RH_SomMotA_26,28,Schaefer600
363,17Networks_RH_SomMotA_27,41,Schaefer600
364,17Networks_RH_SomMotB_Cent_1,113,Schaefer600
365,17Networks_RH_SomMotB_Cent_2,38,Schaefer600
366,17Networks_RH_SomMotB_Cent_3,32,Schaefer600
367,17Networks_RH_SomMotB_Cent_4,82,Schaefer600
368,17Networks_RH_SomMotB_Cent_5,42,Schaefer600
369,17Networks_RH_SomMotB_Cent_6,15,Schaefer600
370,17Networks_RH_SomMotB_S2_1,27,Schaefer600
371,17Networks_RH_SomMotB_S2_2,30,Schaefer600
372,17Networks_RH_SomMotB_S2_3,35,Schaefer600
373,17Networks_RH_SomMotB_S2_4,73,Schaefer600
374,17Networks_RH_SomMotB_S2_5,37,Schaefer600
375,17Networks_RH_SomMotB_S2_6,64,Schaefer600
376,17Networks_RH_SomMotB_S2_7,47,Schaefer600
377,17Networks_RH_SomMotB_S2_8,56,Schaefer600
378,17Networks_RH_SomMotB_Ins_1,38,Schaefer600
379,17Networks_RH_SomMotB_Aud_1,110,Schaefer600
380,17Networks_RH_SomMotB_Aud_2,106,Schaefer600
381,17Networks_RH_SomMotB_Aud_3,33,Schaefer600
382,17Networks_RH_SomMotB_Aud_4,97,Schaefer600
383,17Networks_RH_DorsAttnA_TempOcc_1,40,Schaefer600
384,17Networks_RH_DorsAttnA_TempOcc_2,248,Schaefer600
385,17Networks_RH_DorsAttnA_TempOcc_3,162,Schaefer600
386,17Networks_RH_DorsAttnA_ParOcc_1,155,Schaefer600
387,17Networks_RH_DorsAttnA_ParOcc_2,70,Schaefer600
388,17Networks_RH_DorsAttnA_ParOcc_3,20,Schaefer600
389,17Networks_RH_DorsAttnA_ParOcc_4,79,Schaefer600
390,17Networks_RH_DorsAttnA_SPL_1,61,Schaefer600
391,17Networks_RH_DorsAttnA_SPL_2,72,Schaefer600
